transaction_id,user_id,gas_station_id,liters
86321,3653,14,78
86322,431,0,105
86323,6165,12,88
86324,5042,36,93
86325,5818,42,59
86326,5976,18,34
86327,2726,33,49
86328,8226,7,70
86329,2821,6,46
86330,4180,34,63
86331,3067,8,77
86332,7629,49,34
86333,1796,35,78
86334,9139,10,72
86335,3401,23,86
86336,8383,46,63
86337,6865,18,46
86338,5716,48,18
86339,265,2,42
86340,705,1,85
86341,3888,47,75
86342,2757,41,77
86343,5670,33,80
86344,1889,45,82
86345,5110,31,28
86346,2395,8,52
86347,1336,21,60
86348,3939,17,97
86349,8087,29,72
86350,4670,24,50
86351,2517,42,64
86352,8610,31,53
86353,2321,8,86
86354,2070,18,41
86355,8984,23,29
86356,4929,13,90
86357,8908,18,94
86358,2782,32,96
86359,9027,4,93
86360,7948,14,81
86361,6643,48,30
86362,6907,40,112
86363,2856,16,58
86364,9426,3,93
86365,2539,15,54
86366,6326,5,53
86367,6761,15,61
86368,9498,2,72
86369,2097,24,43
86370,923,43,50
86371,8938,13,23
86372,6648,23,87
86373,8913,1,75
86374,7190,27,73
86375,1093,10,61
86376,4510,27,72
86377,2609,28,87
86378,4492,30,101
86379,4330,27,68
86380,5831,49,28
86381,850,25,95
86382,3395,33,114
86383,1344,36,62
86384,596,6,62
86385,8069,2,665
86386,6003,39,70
86387,2900,49,33
86388,765,47,81
86389,4434,43,85
86390,3155,23,80
86391,3113,34,69
86392,2314,3,101
86393,6023,33,79
86394,3007,33,51
86395,3266,30,38
86396,8981,7,62
86397,7032,11,67
86398,2417,21,79
86399,3540,6,72
86400,4565,20,57
86401,3742,16,92
86402,6833,41,52
86403,2211,22,80
86404,414,26,59
86405,1813,44,73
86406,2237,23,63
86407,2788,38,31
86408,4143,11,56
86409,7796,41,70
86410,6723,13,90
86411,7712,32,79
86412,5605,35,822
86413,8307,43,72
86414,1819,40,67
86415,4141,31,86
86416,6713,26,837
86417,9302,32,78
86418,1243,38,53
86419,1724,23,102
86420,1019,42,101
86421,2976,33,62
86422,2310,26,61
86423,3476,32,87
86424,7463,33,80
86425,4246,1,75
86426,9403,21,68
86427,9111,5,76
86428,3970,43,58
86429,890,4,69
86430,7097,27,43
86431,2072,22,47
86432,8574,3,81
86433,738,24,73
86434,3087,43,55
86435,9726,22,91
86436,8776,40,51
86437,5459,1,102
86438,3267,35,54
86439,3621,38,47
86440,2120,32,758
86441,5816,44,50
86442,4440,9,50
86443,7897,34,78
86444,4853,41,25
86445,611,9,50
86446,346,10,95
86447,8323,10,57
86448,7444,28,103
86449,1717,23,81
86450,2730,5,62
86451,311,0,52
86452,6350,6,36
86453,2941,12,58
86454,1449,49,92
86455,3060,36,112
86456,7401,3,77
86457,5028,2,629
86458,7414,7,38
86459,6921,1,63
86460,2204,34,75
86461,6436,45,70
86462,2835,13,75
86463,1360,37,94
86464,8474,32,52
86465,5969,44,88
86466,4418,32,67
86467,5970,23,90
86468,1230,4,55
86469,8907,19,59
86470,4397,44,73
86471,4013,41,51
86472,1660,33,713
86473,1203,45,59
86474,4385,32,70
86475,5576,16,89
86476,6105,28,40
86477,2274,4,42
86478,8037,9,82
86479,9359,5,96
86480,7502,34,56
86481,9769,38,73
86482,1756,47,89
86483,4029,40,117
86484,7688,9,36
86485,1467,2,87
86486,6825,32,48
86487,1801,2,66
86488,3528,3,99
86489,9052,9,41
86490,7833,5,78
86491,8976,24,62
86492,4534,36,58
86493,5101,37,88
86494,720,25,42
86495,6224,9,91
86496,1514,37,81
86497,2233,18,67
86498,6593,1,57
86499,7709,1,67
86500,9477,32,121
86501,6518,42,70
86502,3940,30,65
86503,6155,3,71
86504,74,3,29
86505,6320,27,51
86506,1804,17,73
86507,4045,0,65
86508,9734,49,91
86509,1152,37,50
86510,2361,29,97
86511,3169,40,67
86512,5200,14,95
86513,6078,38,99
86514,981,27,74
86515,2651,19,99
86516,9066,14,60
86517,8505,0,45
86518,2379,8,80
86519,6004,11,56
86520,6911,2,70
86521,6529,37,88
86522,5015,39,560
86523,4058,44,52
86524,5321,23,77
86525,329,47,63
86526,4757,49,75
86527,9600,40,75
86528,1576,3,100
86529,5908,9,83
86530,8956,49,40
86531,6699,41,72
86532,1478,5,82
86533,2163,18,54
86534,3715,40,82
86535,3046,5,86
86536,2435,41,99
86537,5408,25,42
86538,2115,8,86
86539,8397,7,96
86540,613,6,60
86541,5078,20,59
86542,6093,10,55
86543,4983,27,68
86544,7543,19,48
86545,5254,42,47
86546,5540,6,56
86547,3116,9,41
86548,613,46,83
86549,8399,24,42
86550,7459,15,44
86551,5724,18,56
86552,4044,14,38
86553,4954,10,99
86554,315,40,45
86555,6782,26,67
86556,3520,0,69
86557,2035,39,84
86558,2408,34,101
86559,4016,37,82
86560,4013,37,758
86561,4281,1,29
86562,1215,12,97
86563,7837,21,80
86564,8053,2,69
86565,6905,38,60
86566,5892,49,55
86567,3660,40,41
86568,692,22,86
86569,4527,26,39
86570,5628,30,83
86571,1529,23,88
86572,3510,25,87
86573,5784,11,92
86574,9769,38,81
86575,1342,10,72
86576,3427,28,89
86577,218,46,39
86578,2669,8,58
86579,755,33,68
86580,9992,31,61
86581,6548,45,62
86582,5534,10,566
86583,2108,0,65
86584,8714,10,63
86585,6194,30,64
86586,3277,45,60
86587,1093,8,58
86588,4466,2,71
86589,7645,32,64
86590,2917,22,66
86591,9343,19,78
86592,7039,10,84
86593,7368,10,94
86594,6061,0,53
86595,1871,19,62
86596,2052,40,57
86597,108,14,75
86598,6250,2,57
86599,8634,48,41
86600,3489,5,74
86601,4119,32,93
86602,196,26,93
86603,5286,5,79
86604,764,29,61
86605,7641,24,78
86606,5294,48,77
86607,4594,45,76
86608,8227,41,745
86609,7968,1,75
86610,7049,4,96
86611,3804,41,784
86612,293,24,60
86613,3465,0,93
86614,4986,2,68
86615,5965,17,81
86616,4172,9,95
86617,6246,40,89
86618,7373,24,65
86619,6073,4,59
86620,955,18,62
86621,4819,12,48
86622,702,8,91
86623,6066,12,45
86624,3917,34,84
86625,191,14,49
86626,5624,3,37
86627,3651,25,716
86628,3143,38,95
86629,4455,1,85
86630,1596,45,94
86631,4359,33,13
86632,1714,36,45
86633,2848,19,78
86634,2939,0,105
86635,8345,8,100
86636,3582,34,56
86637,1398,24,77
86638,3673,2,62
86639,7404,1,39
86640,6799,23,48
86641,2105,11,79
86642,3137,42,64
86643,1251,8,62
86644,5107,9,92
86645,1895,11,74
86646,4177,39,42
86647,3360,11,49
86648,595,38,69
86649,9038,26,98
86650,2569,17,72
86651,7922,20,42
86652,5594,43,69
86653,9094,0,786
86654,8896,44,80
86655,3281,20,41
86656,9994,36,80
86657,7554,45,111
86658,4800,9,49
86659,4498,14,45
86660,7030,43,82
86661,8255,6,105
86662,9827,46,86
86663,3899,48,63
86664,7474,22,60
86665,776,27,77
86666,6258,13,86
86667,5718,0,102
86668,2009,26,68
86669,2178,31,47
86670,373,33,39
86671,935,45,39
86672,9104,3,74
86673,6908,29,64
86674,2695,0,66
86675,1144,17,96
86676,3144,25,83
86677,683,7,801
86678,5916,10,90
86679,2296,23,67
86680,9566,13,56
86681,8766,4,80
86682,1749,28,54
86683,4312,2,61
86684,953,41,63
86685,9557,7,75
86686,3589,39,63
86687,4020,7,118
86688,72,6,80
86689,498,17,55
86690,1380,19,68
86691,2023,46,53
86692,5743,10,80
86693,2578,14,86
86694,4618,46,60
86695,7763,20,82
86696,8926,15,50
86697,9622,1,63
86698,5068,24,104
86699,4798,3,87
86700,39,32,73
86701,9332,29,78
86702,4914,49,50
86703,7198,5,105
86704,4338,8,74
86705,9151,18,50
86706,6165,0,98
86707,7030,17,48
86708,3709,35,59
86709,7170,5,65
86710,5167,37,90
86711,2609,27,78
86712,5472,7,118
86713,1962,48,74
86714,9571,31,97
86715,2859,12,85
86716,155,19,69
86717,1508,39,72
86718,2945,15,49
86719,3148,22,69
86720,2287,34,90
86721,1974,35,86
86722,517,40,73
86723,9695,23,52
86724,7406,4,60
86725,8416,33,87
86726,7731,3,63
86727,3126,0,75
86728,1487,22,82
86729,4700,2,61
86730,1716,42,56
86731,7808,37,44
86732,5180,38,85
86733,251,32,83
86734,8789,44,74
86735,9719,46,73
86736,7322,33,82
86737,8212,0,76
86738,706,4,63
86739,6236,1,59
86740,5261,45,86
86741,5684,5,69
86742,6412,24,82
86743,6075,36,66
86744,2983,38,74
86745,611,25,94
86746,2023,38,43
86747,1549,3,58
86748,5710,20,95
86749,4058,13,34
86750,3531,49,35
86751,7707,24,40
86752,6604,29,60
86753,4905,4,61
86754,5986,25,59
86755,332,35,65
86756,9053,10,47
86757,4062,16,92
86758,7734,34,62
86759,1592,42,60
86760,539,7,49
86761,1706,36,51
86762,9852,37,65
86763,7643,6,28
86764,1076,41,63
86765,9999,48,53
86766,7092,29,82
86767,2694,47,89
86768,2153,7,51
86769,3624,35,51
86770,3908,41,88
86771,4856,44,52
86772,4038,34,52
86773,951,13,61
86774,6667,3,38
86775,5155,17,91
86776,4878,13,53
86777,522,39,67
86778,694,47,62
86779,6247,49,47
86780,6463,7,617
86781,1455,12,78
86782,5230,48,88
86783,4171,48,57
86784,4055,42,41
86785,3893,33,93
86786,1942,8,90
86787,276,47,76
86788,7961,17,80
86789,1857,46,69
86790,9622,45,87
86791,8804,15,52
86792,3896,34,88
86793,4944,19,53
86794,1808,3,66
86795,1061,7,53
86796,3101,0,38
86797,4863,31,88
86798,763,25,74
86799,404,45,658
86800,2758,5,63
86801,4831,35,70
86802,1357,16,90
86803,8817,0,69
86804,4795,14,61
86805,6285,7,32
86806,1202,3,64
86807,6477,7,58
86808,6123,47,96
86809,9739,1,69
86810,4937,37,64
86811,6192,47,32
86812,9486,28,85
86813,8542,4,84
86814,3921,35,77
86815,5613,34,86
86816,5448,42,83
86817,9299,9,86
86818,1227,23,44
86819,407,24,37
86820,9421,26,568
86821,4905,9,103
86822,6390,43,64
86823,2232,44,82
86824,7524,48,84
86825,8355,24,88
86826,5954,14,87
86827,6694,42,43
86828,6144,47,72
86829,827,41,77
86830,8265,15,95
86831,3599,2,110
86832,4928,3,82
86833,1105,40,66
86834,2011,13,38
86835,1094,10,61
86836,8430,43,77
86837,2859,45,27
86838,1638,32,115
86839,7065,13,96
86840,8557,45,22
86841,7013,31,85
86842,5208,22,61
86843,7111,15,833
86844,7466,23,57
86845,3824,33,79
86846,1850,6,42
86847,5555,15,52
86848,2898,8,54
86849,5966,27,36
86850,2652,22,78
86851,2398,40,94
86852,9002,46,76
86853,9535,14,84
86854,5214,5,96
86855,5242,30,71
86856,1046,12,67
86857,6922,36,116
86858,6291,34,80
86859,7440,47,74
86860,2845,6,723
86861,5166,28,86
86862,1995,33,54
86863,8572,30,99
86864,134,2,53
86865,8574,45,76
86866,6919,22,48
86867,4673,11,69
86868,2351,6,93
86869,8341,5,45
86870,1638,11,66
86871,1877,3,80
86872,9753,8,44
86873,5625,6,81
86874,7351,17,58
86875,8531,21,80
86876,6915,0,30
86877,453,30,67
86878,8742,28,83
86879,6617,20,80
86880,7494,22,70
86881,532,6,89
86882,1748,42,42
86883,1922,37,45
86884,4511,27,815
86885,3437,45,90
86886,7470,16,103
86887,4663,33,43
86888,1588,23,48
86889,6052,35,75
86890,6231,4,47
86891,2335,42,91
86892,6270,23,63
86893,3484,14,67
86894,6795,10,58
86895,625,38,68
86896,7494,6,94
86897,4375,40,65
86898,8234,37,54
86899,1224,24,71
86900,8833,41,108
86901,4038,35,73
86902,1761,2,87
86903,3498,15,82
86904,9263,35,84
86905,7188,37,77
86906,5947,34,41
86907,4093,16,76
86908,5355,19,58
86909,2208,38,111
86910,7758,20,8
86911,3190,28,645
86912,443,9,69
86913,4986,21,107
86914,567,41,82
86915,6373,31,71
86916,1257,11,85
86917,3529,19,48
86918,5422,13,61
86919,8004,41,102
86920,4334,0,88
86921,2104,9,73
86922,7109,28,73
86923,7109,33,70
86924,5191,24,55
86925,8359,30,57
86926,3139,28,110
86927,4681,46,100
86928,2385,3,66
86929,3489,38,78
86930,4842,39,62
86931,8368,44,56
86932,6136,36,79
86933,3741,44,89
86934,4853,29,88
86935,9297,38,31
86936,2450,29,70
86937,4809,16,73
86938,9385,5,66
86939,8751,44,61
86940,6886,33,85
86941,3367,20,81
86942,8498,37,82
86943,798,8,122
86944,2400,8,60
86945,2800,39,54
86946,4631,23,92
86947,567,30,64
86948,1657,9,57
86949,1358,36,86
86950,6087,49,88
86951,6819,39,64
86952,5706,38,69
86953,9553,0,60
86954,9546,27,67
86955,1223,39,72
86956,1633,26,56
86957,1310,38,87
86958,3500,46,36
86959,3243,39,56
86960,101,20,99
86961,1351,19,732
86962,2075,0,86
86963,6912,17,62
86964,1228,22,45
86965,5028,33,65
86966,3493,15,696
86967,434,48,43
86968,7778,9,91
86969,943,30,37
86970,1993,24,67
86971,3420,37,79
86972,1387,29,57
86973,4122,33,84
86974,8078,26,58
86975,6959,1,37
86976,2536,16,86
86977,3775,33,83
86978,2655,4,63
86979,4856,36,74
86980,307,25,68
86981,4873,2,67
86982,8185,6,57
86983,7111,13,63
86984,8956,26,75
86985,595,14,80
86986,9957,42,71
86987,9862,13,84
86988,1731,43,82
86989,4869,35,66
86990,3075,16,59
86991,9645,37,81
86992,6203,40,97
86993,2220,35,55
86994,9247,7,40
86995,7571,32,93
86996,3574,24,99
86997,5217,31,73
86998,9439,8,94
86999,5669,27,86
87000,7722,34,57
87001,7414,46,66
87002,3558,15,46
87003,1005,5,63
87004,5935,43,41
87005,5030,9,103
87006,3379,45,50
87007,9816,20,70
87008,2800,37,77
87009,8880,43,82
87010,2933,27,87
87011,1845,24,67
87012,3353,42,754
87013,633,7,43
87014,7723,49,61
87015,6966,34,47
87016,7969,46,111
87017,6073,6,68
87018,9082,49,69
87019,1914,49,75
87020,4586,34,41
87021,7574,34,58
87022,157,37,49
87023,9892,34,72
87024,5298,7,76
87025,1504,41,66
87026,4397,37,75
87027,9105,34,47
87028,9576,11,90
87029,47,26,76
87030,599,4,63
87031,9849,6,78
87032,2321,20,99
87033,6300,40,90
87034,7588,36,107
87035,5333,44,85
87036,4300,31,29
87037,324,18,66
87038,2218,39,76
87039,9401,18,95
87040,4651,47,60
87041,6144,16,79
87042,2027,39,70
87043,7326,40,82
87044,3879,9,61
87045,8748,39,62
87046,225,20,59
87047,5230,3,67
87048,7944,10,39
87049,710,45,103
87050,2977,28,74
87051,6793,15,72
87052,9367,40,67
87053,7765,11,50
87054,8889,34,64
87055,4367,13,40
87056,6844,6,76
87057,7056,18,30
87058,4103,21,58
87059,9585,6,60
87060,597,3,111
87061,3665,20,67
87062,4368,1,59
87063,2307,16,43
87064,7340,41,42
87065,4808,43,111
87066,6013,20,54
87067,2851,10,61
87068,4028,28,60
87069,6102,10,79
87070,3656,26,79
87071,2464,5,55
87072,3556,35,97
87073,1188,49,90
87074,6260,32,67
87075,8829,29,75
87076,4978,19,41
87077,8659,16,67
87078,4102,44,90
87079,2458,17,53
87080,1954,37,60
87081,2250,21,39
87082,62,29,84
87083,9399,27,48
87084,2592,18,45
87085,9844,48,79
87086,438,0,132
87087,8515,27,65
87088,5931,33,86
87089,4870,17,71
87090,5677,21,45
87091,5253,5,48
87092,7860,18,80
87093,8178,49,76
87094,4083,25,94
87095,2318,11,88
87096,3597,16,48
87097,5510,48,55
87098,1607,45,74
87099,6638,3,36
87100,3268,44,74
87101,303,19,79
87102,1502,2,49
87103,521,23,23
87104,947,47,67
87105,7115,34,58
87106,6802,47,81
87107,5159,41,95
87108,6330,34,94
87109,4148,0,102
87110,8846,43,29
87111,2854,47,75
87112,7045,28,78
87113,2299,35,90
87114,9650,46,62
87115,8870,22,34
87116,3387,23,71
87117,843,44,70
87118,4743,25,104
87119,8250,22,70
87120,4648,8,58
87121,5422,12,97
87122,1794,11,102
87123,7015,3,59
87124,7629,15,63
87125,6389,14,67
87126,7189,11,109
87127,1700,22,84
87128,8559,26,57
87129,1956,44,91
87130,4690,14,89
87131,2434,8,51
87132,4438,26,68
87133,8290,24,68
87134,374,39,73
87135,1247,7,58
87136,1171,42,71
87137,2059,47,60
87138,2396,11,51
87139,6699,12,46
87140,2608,35,76
87141,7775,2,87
87142,5849,23,48
87143,6803,48,85
87144,5562,39,50
87145,6538,3,75
87146,8100,19,29
87147,6060,0,63
87148,1303,37,57
87149,4361,33,95
87150,4694,6,79
87151,8709,27,31
87152,3088,15,44
87153,4400,6,810
87154,9356,35,76
87155,3180,4,89
87156,7243,9,82
87157,5013,27,58
87158,3431,8,107
87159,2059,17,80
87160,623,31,74
87161,3016,35,61
87162,9025,28,81
87163,6782,42,72
87164,9562,2,68
87165,3790,4,84
87166,7550,45,72
87167,9691,28,115
87168,5444,14,70
87169,8515,8,22
87170,6977,13,79
87171,8818,32,66
87172,2746,15,66
87173,9908,21,84
87174,8980,6,50
87175,3874,37,64
87176,7677,48,71
87177,2277,34,54
87178,6415,11,58
87179,1837,24,61
87180,6962,6,62
87181,7111,34,76
87182,8805,46,57
87183,4447,40,62
87184,1571,22,77
87185,2470,17,67
87186,2122,1,81
87187,267,49,91
87188,1518,45,55
87189,5334,36,82
87190,8862,27,73
87191,7617,24,65
87192,2760,48,71
87193,9540,27,46
87194,5625,19,49
87195,2812,11,96
87196,4397,0,34
87197,6847,48,58
87198,2467,8,84
87199,4028,26,47
87200,9002,39,59
87201,8898,15,91
87202,3373,38,98
87203,9629,6,86
87204,8908,41,75
87205,4349,25,40
87206,6984,41,73
87207,3013,17,93
87208,2777,49,74
87209,8316,10,78
87210,7046,7,60
87211,518,39,64
87212,5364,41,57
87213,8029,19,62
87214,5174,6,73
87215,5531,20,59
87216,7888,40,44
87217,5686,41,87
87218,1089,35,41
87219,3128,25,36
87220,2833,31,91
87221,3989,9,71
87222,968,30,46
87223,3451,0,78
87224,2506,12,22
87225,6183,36,69
87226,7875,13,92
87227,6518,32,60
87228,4671,42,107
87229,256,24,45
87230,1514,22,54
87231,321,44,87
87232,728,45,67
87233,5660,1,103
87234,1449,23,77
87235,5071,11,120
87236,2177,48,52
87237,6243,17,92
87238,8454,12,65
87239,4182,27,63
87240,4984,40,48
87241,2105,24,85
87242,4175,2,68
87243,5026,34,45
87244,9853,15,96
87245,9008,23,70
87246,3474,7,86
87247,3396,20,77
87248,3230,3,82
87249,3460,21,44
87250,207,15,62
87251,4197,12,854
87252,9007,29,75
87253,3502,37,77
87254,8037,49,50
87255,898,6,97
87256,5254,31,91
87257,6954,36,67
87258,1500,48,32
87259,2822,19,49
87260,2493,2,68
87261,8098,17,45
87262,440,49,37
87263,932,20,76
87264,239,31,61
87265,3914,33,62
87266,2613,10,59
87267,1587,49,85
87268,6691,26,71
87269,5052,12,77
87270,2812,21,94
87271,8836,2,67
87272,3317,1,78
87273,805,43,62
87274,2947,35,53
87275,4109,22,53
87276,5609,30,82
87277,6780,12,56
87278,9120,12,122
87279,7161,21,64
87280,5072,5,86
87281,7835,8,66
87282,210,10,74
87283,3400,37,127
87284,6789,33,85
87285,7664,11,85
87286,9888,47,87
87287,604,32,82
87288,1208,48,60
87289,4397,7,128
87290,1105,16,104
87291,875,35,42
87292,3968,24,39
87293,5932,15,71
87294,5901,37,71
87295,3389,36,60
87296,5653,27,72
87297,595,16,17
87298,311,34,82
87299,8803,9,39
87300,9776,4,69
87301,4814,6,66
87302,2286,32,48
87303,8302,42,67
87304,3704,33,30
87305,7281,44,108
87306,1063,32,81
87307,9738,1,19
87308,2143,0,67
87309,90,38,100
87310,2468,6,88
87311,7583,22,90
87312,1184,17,66
87313,9253,48,62
87314,2919,45,100
87315,3220,45,66
87316,7183,6,75
87317,8590,40,74
87318,704,28,71
87319,732,7,67
87320,1217,2,54
87321,9319,8,89
87322,5445,16,49
87323,7899,34,94
87324,5239,35,84
87325,1141,18,77
87326,88,1,87
87327,1655,7,79
87328,4409,49,46
87329,7700,4,52
87330,2595,23,74
87331,7148,31,52
87332,6727,3,104
87333,7429,27,107
87334,4022,1,75
87335,3091,27,75
87336,6794,39,74
87337,1507,0,107
87338,4089,4,36
87339,1401,19,69
87340,7325,3,37
87341,339,37,786
87342,2205,33,34
87343,7813,41,109
87344,7565,22,81
87345,1138,37,52
87346,3433,2,83
87347,2004,39,112
87348,7097,21,92
87349,5431,5,75
87350,1508,7,56
87351,1261,32,31
87352,6842,36,87
87353,4218,47,91
87354,8530,20,81
87355,3826,46,114
87356,6991,48,82
87357,2541,31,65
87358,2337,45,80
87359,5082,42,69
87360,792,5,60
87361,8491,7,85
87362,3769,6,81
87363,9145,46,90
87364,8068,4,68
87365,6486,46,77
87366,4901,25,73
87367,6686,26,89
87368,2570,49,55
87369,4810,37,775
87370,9465,3,41
87371,1413,17,90
87372,4459,42,39
87373,8633,13,48
87374,1366,45,73
87375,5576,20,57
87376,5334,31,77
87377,5350,8,77
87378,8700,48,55
87379,5715,1,61
87380,3359,40,78
87381,7086,16,100
87382,9354,48,55
87383,5539,2,38
87384,7090,23,67
87385,8658,42,49
87386,353,35,55
87387,8025,21,73
87388,913,8,73
87389,9265,22,62
87390,2160,19,72
87391,5538,30,87
87392,6442,47,65
87393,838,42,79
87394,4956,21,80
87395,3051,41,49
87396,4270,31,29
87397,421,28,104
87398,521,0,36
87399,2114,37,80
87400,5726,30,108
87401,6469,38,58
87402,3255,41,62
87403,521,33,88
87404,5772,42,34
87405,4739,22,70
87406,1246,19,80
87407,9547,37,95
87408,1962,3,49
87409,9454,28,49
87410,4229,22,56
87411,765,5,88
87412,1523,18,45
87413,6465,45,75
87414,2754,5,86
87415,682,24,75
87416,8383,1,75
87417,1889,16,60
87418,8828,14,95
87419,8711,31,37
87420,7431,4,80
87421,9733,18,45
87422,9299,46,74
87423,7985,27,89
87424,6747,1,100
87425,8349,34,65
87426,2190,42,62
87427,866,27,77
87428,8385,5,87
87429,6969,5,63
87430,665,25,19
87431,5402,29,62
87432,7769,2,65
87433,3406,5,79
87434,5224,4,51
87435,6444,20,75
87436,2176,36,79
87437,4300,21,78
87438,972,0,70
87439,6032,5,96
87440,2178,28,66
87441,892,37,80
87442,335,45,72
87443,3468,1,37
87444,3432,17,49
87445,7732,40,72
87446,1165,19,63
87447,7822,11,67
87448,3677,42,48
87449,8442,5,49
87450,4044,29,51
87451,4752,7,62
87452,1187,16,95
87453,3139,45,66
87454,1009,29,104
87455,3620,45,48
87456,3813,36,65
87457,3737,27,64
87458,6325,6,41
87459,3226,30,69
87460,2801,34,73
87461,2855,26,95
87462,9056,43,92
87463,7836,1,65
87464,7172,21,71
87465,6227,49,101
87466,1327,9,41
87467,1225,7,95
87468,4464,17,49
87469,4804,27,586
87470,7396,8,56
87471,3996,6,67
87472,8951,38,58
87473,9091,4,72
87474,1778,36,63
87475,5722,8,34
87476,7833,5,80
87477,4885,16,62
87478,7203,12,81
87479,698,45,52
87480,6004,30,112
87481,3894,15,89
87482,5702,46,55
87483,5557,1,63
87484,9602,20,59
87485,9370,28,34
87486,475,43,100
87487,1408,6,62
87488,503,45,67
87489,1575,9,78
87490,9959,29,101
87491,6629,31,57
87492,6220,42,58
87493,7704,22,65
87494,4037,5,51
87495,3914,20,84
87496,7096,9,78
87497,7322,31,66
87498,4992,2,76
87499,6722,29,57
87500,4370,28,55
87501,7097,21,63
87502,8643,40,53
87503,9722,27,37
87504,1441,13,56
87505,5377,49,61
87506,5261,2,120
87507,8483,22,67
87508,5188,3,85
87509,8254,25,71
87510,7209,14,72
87511,5808,33,49
87512,6992,46,58
87513,8762,14,70
87514,8269,48,99
87515,736,49,58
87516,9906,13,90
87517,3446,17,66
87518,4518,38,37
87519,1210,29,91
87520,2107,7,48
87521,6762,47,46
87522,2209,31,71
87523,8854,0,61
87524,1036,5,78
87525,4232,32,81
87526,987,48,86
87527,2877,27,70
87528,7691,38,59
87529,4646,43,50
87530,2522,33,76
87531,4133,12,75
87532,3812,14,81
87533,1511,28,75
87534,9456,31,50
87535,8204,43,53
87536,9289,24,84
87537,7070,45,70
87538,3757,36,95
87539,7403,20,622
87540,5387,25,92
87541,3299,46,87
87542,7395,1,11
87543,4953,48,80
87544,4061,3,60
87545,1049,26,92
87546,1143,27,71
87547,8818,22,40
87548,8634,16,80
87549,3463,0,38
87550,4797,31,47
87551,6146,10,56
87552,4027,24,56
87553,4396,32,61
87554,2433,0,102
87555,6819,23,632
87556,7387,3,84
87557,714,42,5
87558,2766,23,53
87559,3969,0,82
87560,5828,34,52
87561,4832,45,96
87562,440,10,70
87563,5839,17,63
87564,6024,40,93
87565,1616,36,67
87566,4663,19,24
87567,1525,24,75
87568,1836,33,61
87569,5252,49,85
87570,8223,31,69
87571,7316,24,66
87572,1122,4,113
87573,3144,3,58
87574,7527,30,74
87575,229,19,84
87576,835,18,76
87577,2413,4,81
87578,9745,19,85
87579,7939,36,69
87580,8683,27,74
87581,124,6,68
87582,4085,28,48
87583,7867,4,54
87584,2859,38,59
87585,5907,19,67
87586,5227,43,85
87587,991,18,75
87588,5781,0,45
87589,1737,22,86
87590,1321,24,39
87591,3147,36,41
87592,5491,11,57
87593,1398,5,108
87594,6094,28,107
87595,9981,32,70
87596,6055,39,59
87597,1987,33,63
87598,3064,33,47
87599,5297,25,70
87600,2582,30,35
87601,7885,13,84
87602,5737,5,67
87603,5241,47,68
87604,2500,35,50
87605,4226,30,107
87606,2503,48,68
87607,8589,48,60
87608,7904,35,34
87609,1711,25,53
87610,8689,37,85
87611,5562,33,524
87612,3361,8,54
87613,4335,24,61
87614,2268,38,75
87615,1369,19,38
87616,4929,21,41
87617,1265,42,97
87618,4246,37,69
87619,4706,5,64
87620,1488,5,113
87621,287,25,72
87622,1195,16,56
87623,9382,15,79
87624,345,33,58
87625,4190,12,104
87626,6609,41,113
87627,9024,45,731
87628,734,23,79
87629,4199,38,71
87630,9473,9,69
87631,945,30,98
87632,7551,36,60
87633,4315,33,99
87634,5147,41,84
87635,2090,13,71
87636,4616,4,63
87637,2698,22,120
87638,2314,40,57
87639,9167,25,48
87640,6249,11,76
87641,9350,15,57
87642,6007,9,69
87643,3917,35,98
87644,7100,14,86
87645,3527,12,81
87646,5796,26,61
87647,4761,19,66
87648,6646,11,89
87649,6088,43,41
87650,1692,33,44
87651,6670,36,19
87652,1122,44,94
87653,6282,5,60
87654,5402,26,63
87655,9620,29,66
87656,5036,48,58
87657,7224,32,88
87658,1192,2,62
87659,7905,23,92
87660,3969,23,97
87661,7423,3,45
87662,4698,47,96
87663,3878,6,90
87664,1765,27,82
87665,6522,41,76
87666,8878,16,93
87667,5025,20,83
87668,8556,44,75
87669,7796,32,43
87670,8731,42,44
87671,4277,35,31
87672,2452,30,72
87673,4024,1,55
87674,8355,41,62
87675,1805,6,81
87676,9857,6,48
87677,3254,46,104
87678,9231,9,56
87679,2911,1,57
87680,711,27,57
87681,5594,32,115
87682,9977,38,99
87683,8958,23,74
87684,4140,5,65
87685,3675,0,86
87686,6453,7,87
87687,7759,45,94
87688,3145,37,78
87689,3457,1,71
87690,5079,31,55
87691,7222,35,66
87692,4245,31,887
87693,3382,38,93
87694,4568,47,66
87695,585,31,56
87696,3174,0,69
87697,5468,49,80
87698,1539,36,51
87699,1074,25,71
87700,735,16,85
87701,1422,45,59
87702,1280,15,89
87703,5528,47,89
87704,2167,37,55
87705,7021,23,87
87706,5466,2,51
87707,8266,30,84
87708,578,6,119
87709,1583,2,84
87710,8841,14,36
87711,7221,31,56
87712,3817,6,45
87713,2482,47,81
87714,2618,13,103
87715,2396,2,78
87716,7950,36,46
87717,83,41,63
87718,7913,12,56
87719,4152,24,74
87720,2466,45,83
87721,7372,20,62
87722,4112,43,22
87723,294,15,66
87724,5397,41,26
87725,3040,39,72
87726,4370,16,132
87727,7753,18,42
87728,7810,3,96
87729,265,43,82
87730,2946,13,80
87731,819,42,71
87732,6434,34,64
